"","lr_pair","ligand","receptor"
"3263","CALCB_GPR20","CALCB","GPR20"
"3264","AVP_GPR20","AVP","GPR20"
"3265","RLN3_GPR20","RLN3","GPR20"
"3266","ADM2_GPR20","ADM2","GPR20"
"3267","PTHLH_GPR20","PTHLH","GPR20"
"3268","NPS_GPR20","NPS","GPR20"
"3269","FSHB_GPR20","FSHB","GPR20"
"3270","INSL3_GPR20","INSL3","GPR20"
"3271","NPNT_ITGA8","NPNT","ITGA8"
"3272","AGRN_LRP4","AGRN","LRP4"
"3273","NRG1_LGR4","NRG1","LGR4"
"3274","TNFSF11_LGR4","TNFSF11","LGR4"
"3275","MEPE_PHEX","MEPE","PHEX"
"3276","ANGPT4_TEK","ANGPT4","TEK"
"3277","ANGPT1_TEK","ANGPT1","TEK"
"3278","COL8A2_SLC4A11","COL8A2","SLC4A11"
"3279","NMB_GRPR","NMB","GRPR"
"3280","SPTBN2_PTPRA","SPTBN2","PTPRA"
"3281","NCAM1_PTPRA","NCAM1","PTPRA"
"3282","IRAK4_TLR7","IRAK4","TLR7"
"3283","MDK_SDC1","MDK","SDC1"
"3284","CCL5_SDC1","CCL5","SDC1"
"3285","SLIT2_SDC1","SLIT2","SDC1"
"3286","IL6_IL6ST","IL6","IL6ST"
"3287","NPS_NPSR1","NPS","NPSR1"
"3288","LAMA1_TMPRSS6","LAMA1","TMPRSS6"
"3289","B2M_KLRC2","B2M","KLRC2"
"3290","HLA-G_KLRD1","HLA-G","KLRD1"
"3291","B2M_KLRD1","B2M","KLRD1"
"3292","HLA-B_KLRD1","HLA-B","KLRD1"
"3293","LRPAP1_VLDLR","LRPAP1","VLDLR"
"3294","APOC1_VLDLR","APOC1","VLDLR"
"3295","RELN_VLDLR","RELN","VLDLR"
"3296","APOC4_VLDLR","APOC4","VLDLR"
"3297","GDF2_ACVRL1","GDF2","ACVRL1"
"3298","ALKAL2_ALK","ALKAL2","ALK"
"3299","MDK_ALK","MDK","ALK"
"3300","EFNA4_EPHA6","EFNA4","EPHA6"
"3301","HLA-G_KIR3DL1","HLA-G","KIR3DL1"
"3302","B2M_KIR3DL1","B2M","KIR3DL1"
"3303","HLA-A_KIR3DL1","HLA-A","KIR3DL1"
"3304","HLA-B_KIR3DL1","HLA-B","KIR3DL1"
"3305","HLA-G_LILRB2","HLA-G","LILRB2"
"3306","B2M_LILRB2","B2M","LILRB2"
"3307","HLA-A_LILRB2","HLA-A","LILRB2"
"3308","INS_LILRB2","INS","LILRB2"
"3309","HLA-B_LILRB2","HLA-B","LILRB2"
"3310","CEACAM16_TECTA","CEACAM16","TECTA"
"3311","MDK_PTPRZ1","MDK","PTPRZ1"
"3312","QRFP_QRFPR","QRFP","QRFPR"
"3313","CCL5_GPR75","CCL5","GPR75"
"3314","TNF_VSIR","TNF","VSIR"
"3315","VEGFC_ITGB1","VEGFC","ITGB1"
"3316","LAMA2_ITGB1","LAMA2","ITGB1"
"3317","LAMB2_ITGB1","LAMB2","ITGB1"
"3318","NPNT_ITGB1","NPNT","ITGB1"
"3319","DSPP_ITGB1","DSPP","ITGB1"
"3320","MDK_ITGB1","MDK","ITGB1"
"3321","COL4A4_ITGB1","COL4A4","ITGB1"
"3322","RELN_ITGB1","RELN","ITGB1"
"3323","COL4A3_ITGB1","COL4A3","ITGB1"
"3324","ADAM9_ITGB1","ADAM9","ITGB1"
"3325","CHAD_ITGB1","CHAD","ITGB1"
"3326","ANGPT1_ITGB1","ANGPT1","ITGB1"
"3327","VEGFA_ITGB1","VEGFA","ITGB1"
"3328","SEMA4D_CD72","SEMA4D","CD72"
"3329","MDK_ITGA4","MDK","ITGA4"
"3330","IL6_HRH1","IL6","HRH1"
"3331","CCN1_ITGB2","CCN1","ITGB2"
"3332","SPON2_ITGB2","SPON2","ITGB2"
"3333","ICAM2_ITGB2","ICAM2","ITGB2"
"3334","TNF_TRPM2","TNF","TRPM2"
"3335","FGF1_FGFRL1","FGF1","FGFRL1"
"3336","VEGFA_SIRPA","VEGFA","SIRPA"
"3337","GCG_GCGR","GCG","GCGR"
"3338","IFNE_ADGRV1","IFNE","ADGRV1"
"3339","CGA_FSHR","CGA","FSHR"
"3340","FSHB_FSHR","FSHB","FSHR"
"3341","NLGN1_NRXN1","NLGN1","NRXN1"
"3342","SYTL3_NRXN1","SYTL3","NRXN1"
"3343","LAMA2_ITGA6","LAMA2","ITGA6"
"3344","ADAM9_ITGA6","ADAM9","ITGA6"
"3345","ADM_CALCRL","ADM","CALCRL"
"3346","CALCB_CALCRL","CALCB","CALCRL"
"3347","SLIT2_DCC","SLIT2","DCC"
"3348","IRAK4_TLR6","IRAK4","TLR6"
"3349","FGF21_FGFR1","FGF21","FGFR1"
"3350","FGF1_FGFR1","FGF1","FGFR1"
"3351","NCAM1_FGFR1","NCAM1","FGFR1"
"3352","FGF16_FGFR1","FGF16","FGFR1"
"3353","FGF12_FGFR1","FGF12","FGFR1"
"3354","PDYN_OPRM1","PDYN","OPRM1"
"3355","PRG4_CD44","PRG4","CD44"
"3356","FGF1_CD44","FGF1","CD44"
"3357","VIM_CD44","VIM","CD44"
"3358","RGMA_BMPR1B","RGMA","BMPR1B"
"3359","VEGFC_CCBE1","VEGFC","CCBE1"
"3360","SEMA4D_PLXNB2","SEMA4D","PLXNB2"
"3361","FGF21_FGFR2","FGF21","FGFR2"
"3362","FGF1_FGFR2","FGF1","FGFR2"
"3363","NCAM1_FGFR2","NCAM1","FGFR2"
"3364","FGF12_FGFR2","FGF12","FGFR2"
"3365","CXCL17_GPR35","CXCL17","GPR35"
"3366","CCL5_ACKR2","CCL5","ACKR2"
"3367","CCL14_ACKR2","CCL14","ACKR2"
"3368","CCL3_ACKR2","CCL3","ACKR2"
"3369","CCL23_ACKR2","CCL23","ACKR2"
"3370","CCL3L3_ACKR2","CCL3L3","ACKR2"
"3371","CCL4_ACKR2","CCL4","ACKR2"
"3372","SLIT2_ROBO2","SLIT2","ROBO2"
"3373","B2M_HFE","B2M","HFE"
"3374","RGMA_HFE","RGMA","HFE"
"3375","NCAM1_ROBO1","NCAM1","ROBO1"
"3376","SLIT2_ROBO1","SLIT2","ROBO1"
"3377","RGMA_TFR2","RGMA","TFR2"
"3378","PPY_NPY5R","PPY","NPY5R"
"3379","NTF4_NTRK1","NTF4","NTRK1"
"3380","B2M_CD3G","B2M","CD3G"
"3381","B2M_KLRC1","B2M","KLRC1"
"3382","PTHLH_TSHR","PTHLH","TSHR"
"3383","ADCYAP1_TSHR","ADCYAP1","TSHR"
"3384","CGA_TSHR","CGA","TSHR"
"3385","CCL5_CCR3","CCL5","CCR3"
"3386","CCL14_CCR3","CCL14","CCR3"
"3387","CCL3_CCR3","CCL3","CCR3"
"3388","CCL15_CCR3","CCL15","CCR3"
"3389","CCL4_CCR3","CCL4","CCR3"
"3390","CCL18_CCR3","CCL18","CCR3"
"3391","SPON2_ITGAM","SPON2","ITGAM"
"3392","GDF10_ACVR1B","GDF10","ACVR1B"
"3393","ADCYAP1_GPR84","ADCYAP1","GPR84"
"3394","CGA_GPR84","CGA","GPR84"
"3395","ASIP_MC1R","ASIP","MC1R"
"3396","VEGFA_ITGB3","VEGFA","ITGB3"
"3397","APELA_APLNR","APELA","APLNR"
"3398","VEGFA_GRIN2B","VEGFA","GRIN2B"
